%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=217047, 2021/07/19 19:51:53.47)
149 2683 7.451140e-01 7.351237e+02  3.239218450004374716e+01  3.844399748662888783e+01  4.481699708046230057e+01  1.712908012281138213e+02
150 2701 7.454703e-01 7.926685e+02  3.239218450004374716e+01  3.675055108738454379e+01  4.498205158677781412e+01  6.090875170633703561e+01
151 2719 7.520211e-01 8.186129e+02  3.239218450004374716e+01  3.781819704380617964e+01  4.214405978621362436e+01  6.802805108251763500e+01
152 2737 7.601934e-01 8.420381e+02  3.239218450004374716e+01  3.774799418845248056e+01  4.316512689218453147e+01  5.338259532063694479e+01
153 2755 7.387834e-01 8.637839e+02  3.239218450004374716e+01  3.640870221780907912e+01  4.434884829539739570e+01  8.138078221795883849e+01
154 2773 7.245716e-01 9.087433e+02  3.239218450004374716e+01  3.586856790271193773e+01  4.051706021877609487e+01  5.578166823617543457e+01
155 2791 7.222721e-01 9.649761e+02  3.239218450004374716e+01  3.512950014163057233e+01  4.153770960585356420e+01  7.420557172084855324e+01
156 2809 7.219352e-01 9.743497e+02  3.239218450004374716e+01  3.517078004218605969e+01  3.832609127740130361e+01  7.639692117457792619e+01
157 2827 7.082457e-01 9.875470e+02  3.239218450004374716e+01  3.522393044144152441e+01  4.166987849583405534e+01  6.845122512426522121e+01
158 2845 7.014103e-01 1.026084e+03  3.239218450004374716e+01  3.456151686754002839e+01  3.744063016536067323e+01  4.895277972291260937e+01
159 2863 7.117471e-01 1.059029e+03  3.239218450004374716e+01  3.453917653205792249e+01  3.742875646526434252e+01  6.752885412369558082e+01
160 2881 7.218463e-01 1.077251e+03  3.239218450004374716e+01  3.427046273381875352e+01  3.685564640012579218e+01  6.473581057305682407e+01
161 2899 7.104318e-01 1.078493e+03  3.239218450004374716e+01  3.343142435602982232e+01  3.651395458004766681e+01  5.001706459461467347e+01
162 2917 7.180408e-01 1.064055e+03  3.239218450004374716e+01  3.374101066948419714e+01  3.851483351960582269e+01  6.203834073739994892e+01
163 2935 7.155924e-01 1.120765e+03  3.239218450004374716e+01  3.342852525378491890e+01  3.665994497524021511e+01  5.209173434850445972e+01
164 2953 6.978472e-01 1.073361e+03  3.239218450004374716e+01  3.266044468401499756e+01  3.460131072727236301e+01  5.071704516474524382e+01
165 2971 6.870885e-01 1.077380e+03  3.239218450004374716e+01  3.241834699658055285e+01  3.498553711342500350e+01  4.826323965125780546e+01
166 2989 6.670095e-01 1.077662e+03  3.239218450004374716e+01  3.276770807155784837e+01  3.578108928603157324e+01  5.651375695219559248e+01
167 3007 6.543538e-01 1.033266e+03  3.239218450004374716e+01  3.268631252260818343e+01  3.366589080781935905e+01  5.196130462037386621e+01
168 3025 6.382573e-01 1.043689e+03  3.239218450004374716e+01  3.270847195132253660e+01  3.770591655470516912e+01  5.554024296294934970e+01
169 3043 6.228953e-01 1.084612e+03  3.239218450004374716e+01  3.286045448024886895e+01  3.480307562207917726e+01  4.455227520846652567e+01
170 3061 5.911784e-01 1.032355e+03  3.239218450004374716e+01  3.246418697865457403e+01  3.548256472583319265e+01  4.842826366041364849e+01
171 3079 5.780286e-01 9.918774e+02  3.239218450004374716e+01  3.244525495500266032e+01  3.591761525979823233e+01  5.470298660444241534e+01
172 3097 5.615169e-01 9.738105e+02  3.239218450004374716e+01  3.244702021331035269e+01  3.386650777277279900e+01  5.175127400627986418e+01
173 3115 5.598951e-01 9.220025e+02  3.239218450004374716e+01  3.257108903598071237e+01  3.542507187754815590e+01  5.698820356847770796e+01
174 3133 5.671534e-01 9.009681e+02  3.239218450004374716e+01  3.274203332948022194e+01  3.461572061887686402e+01  4.609792824559325908e+01
175 3151 5.773631e-01 8.913764e+02  3.239218450004374716e+01  3.261665723975360720e+01  3.459380032444374820e+01  5.289141616442932303e+01
176 3169 5.751585e-01 9.099951e+02  3.239218450004374716e+01  3.255095643157329022e+01  3.351865664554327395e+01  4.032522066325751808e+01
177 3187 5.625278e-01 9.385702e+02  3.239218450004374716e+01  3.251208427746190210e+01  3.475138581115097480e+01  4.735834289556909482e+01
178 3205 5.542015e-01 9.972108e+02  3.239218450004374716e+01  3.247144996076075785e+01  3.299061737691748419e+01  3.966134549797737918e+01
179 3223 5.529077e-01 1.027910e+03  3.239218450004374716e+01  3.245715417331005881e+01  3.445047894006934541e+01  4.751213205310872922e+01
180 3241 5.428671e-01 1.060281e+03  3.239218450004374716e+01  3.257396482518973357e+01  3.430178248366824789e+01  5.176271849830050797e+01
181 3259 5.441376e-01 1.078272e+03  3.239218450004374716e+01  3.245133754179703800e+01  3.439092889104704653e+01  5.228463011453598597e+01
182 3277 5.422255e-01 1.095308e+03  3.239218450004374716e+01  3.242007385441599610e+01  3.348766072952107464e+01  3.930952014746249290e+01
183 3295 5.268450e-01 1.134167e+03  3.239218450004374716e+01  3.253849998568534119e+01  3.381833398353958131e+01  4.365787126161409759e+01
184 3313 5.201828e-01 1.212033e+03  3.239218450004374716e+01  3.245606802472426722e+01  3.335843532616627272e+01  3.907953026301638744e+01
185 3331 5.255616e-01 1.280719e+03  3.239218450004374716e+01  3.249315356578248526e+01  3.373389701993173162e+01  3.873337031813695575e+01
186 3349 5.297285e-01 1.294409e+03  3.239218450004374716e+01  3.240303426336308945e+01  3.359569519437020801e+01  3.794055793683710220e+01
187 3367 5.330195e-01 1.348997e+03  3.239218450004374716e+01  3.264583245076294560e+01  3.528402356725690225e+01  4.569749007136819330e+01
188 3385 5.296139e-01 1.386098e+03  3.239218450004374716e+01  3.244374295042889855e+01  3.353269546049423866e+01  3.895381581209964139e+01
189 3403 5.113835e-01 1.420198e+03  3.239218450004374716e+01  3.253672788807876515e+01  3.301948455285049278e+01  3.549738948780776582e+01
190 3421 4.957189e-01 1.477356e+03  3.239218450004374716e+01  3.240986501933817010e+01  3.338364671675530815e+01  4.037206611722021421e+01
191 3439 4.856196e-01 1.457141e+03  3.239218450004374716e+01  3.242953258051213083e+01  3.276352007599830785e+01  3.658368183044039768e+01
192 3457 4.787277e-01 1.528802e+03  3.239218450004374716e+01  3.253168877443417273e+01  3.346256547843704254e+01  4.004881650453443598e+01
193 3475 4.649221e-01 1.617037e+03  3.239218450004374716e+01  3.250759539437704149e+01  3.318134794360335604e+01  3.440785681457625600e+01
194 3493 4.514949e-01 1.652354e+03  3.239218450004374716e+01  3.241396217417146630e+01  3.323786524442179058e+01  3.654713109592503173e+01
195 3511 4.418753e-01 1.647940e+03  3.239218450004374716e+01  3.244539411846068333e+01  3.342722069855739164e+01  3.671961486061014313e+01
196 3529 4.173570e-01 1.636615e+03  3.239218450004374716e+01  3.243474615390872628e+01  3.274573130566201229e+01  3.598946493381408374e+01
197 3547 4.026524e-01 1.587070e+03  3.239218450004374716e+01  3.251647994654322815e+01  3.292523290842938621e+01  3.491511806854999378e+01
198 3565 3.931652e-01 1.643074e+03  3.239218450004374716e+01  3.243283078397175245e+01  3.278042180301267194e+01  3.999912567152046705e+01
